23.65,0.28145125,1.72006084375
23.7,0.278605,1.722883375
23.75,0.275781249999999,1.72568359375
23.8,0.27298,1.7284615
23.85,0.27020125,1.73121709375
23.9,0.267444999999999,1.733950375
23.95,0.26471125,1.73666134375
24,0.262,1.73935
24.05,0.25931125,1.74201634375
24.1,0.256645,1.744660375
24.15,0.254001249999999,1.74728209375
24.2,0.25138,1.7498815
24.25,0.24878125,1.75245859375
24.3,0.246204999999999,1.755013375
24.35,0.24365125,1.75754584375
24.4,0.24112,1.760056
24.45,0.238611249999999,1.76254384375
24.5,0.236125,1.765009375
24.55,0.23366125,1.76745259375
24.6,0.23122,1.7698735
24.65,0.22880125,1.77227209375
24.7,0.226405,1.774648375
24.75,0.22403125,1.77700234375
24.8,0.22168,1.779334
24.85,0.219351249999999,1.78164334375
24.9,0.217044999999999,1.783930375
24.95,0.21476125,1.78619509375
25,0.212499999999999,1.7884375
25.05,0.21026125,1.79065759375
25.1,0.208045,1.792855375
25.15,0.20585125,1.79503084375
25.2,0.20368,1.797184
25.25,0.20153125,1.79931484375
25.3,0.199404999999999,1.801423375
25.35,0.19730125,1.80350959375
25.4,0.195219999999999,1.8055735
25.45,0.19316125,1.80761509375
25.5,0.191125,1.809634375
25.55,0.189111249999999,1.81163134375
25.6,0.18712,1.813606
25.65,0.18515125,1.81555834375
25.7,0.183205,1.817488375
25.75,0.18128125,1.81939609375
25.8,0.17938,1.8212815
25.85,0.17750125,1.82314459375
25.9,0.175645,1.824985375
25.95,0.173811249999999,1.82680384375
26,0.172,1.8286
26.05,0.17021125,1.83037384375
26.1,0.168444999999999,1.832125375
26.15,0.16670125,1.83385459375
26.2,0.16498,1.8355615
26.25,0.163281249999999,1.83724609375
26.3,0.161604999999999,1.838908375
26.35,0.15995125,1.84054834375
26.4,0.15832,1.842166
26.45,0.15671125,1.84376134375
26.5,0.155124999999999,1.845334375
26.55,0.153561249999999,1.84688509375
26.6,0.15202,1.8484135
26.65,0.150501249999999,1.84991959375
26.7,0.149005,1.851403375
26.75,0.14753125,1.85286484375
26.8,0.146079999999999,1.854304
26.85,0.144651249999999,1.85572084375
26.9,0.143245,1.857115375
26.95,0.14186125,1.85848759375
27,0.140499999999999,1.8598375
27.05,0.13916125,1.86116509375
27.1,0.137844999999999,1.862470375
27.15,0.136551249999999,1.86375334375
27.2,0.13528,1.865014
27.25,0.134031249999999,1.86625234375
27.3,0.132804999999999,1.867468375
27.35,0.13160125,1.86866209375
27.4,0.130419999999999,1.8698335
27.45,0.129261249999999,1.87098259375
27.5,0.128125,1.872109375
27.55,0.12701125,1.87321384375
27.6,0.125919999999999,1.874296
27.65,0.12485125,1.87535584375
27.7,0.123805,1.876393375
27.75,0.122781249999999,1.87740859375
27.8,0.12178,1.8784015
27.85,0.12080125,1.87937209375
27.9,0.119844999999999,1.880320375
27.95,0.11891125,1.88124634375
28,0.118,1.88215
28.05,0.117111249999999,1.88303134375
28.1,0.116244999999999,1.883890375
28.15,0.11540125,1.88472709375
28.2,0.11458,1.8855415
28.25,0.113781249999999,1.88633359375
28.3,0.113005,1.887103375
28.35,0.11225125,1.88785084375
28.4,0.111519999999999,1.888576
28.45,0.11081125,1.88927884375
28.5,0.110125,1.889959375
28.55,0.109461249999999,1.89061759375
28.6,0.10882,1.8912535
28.65,0.10820125,1.89186709375
28.7,0.107604999999999,1.892458375
28.75,0.10703125,1.89302734375
28.8,0.106479999999999,1.893574
28.85,0.105951249999999,1.89409834375
28.9,0.105445,1.894600375
